source_player_id,player_name,birth_date,country,season,league,role,age,sample_size,k_pct,bb_pct,iso,contact_pct,chase_pct,avg_fastball_velocity,zone_pct,sprint_speed,biomech_score,player_id,match_method,country_std,performance_index,position,signing_bonus_usd,country_std_canonical,overall_future_value,position_group,age_band,bonus_tier,next_season_index,next_season,positive_outcome
INT-0199,Yun-seo Navarro 2,2000-08-16,Dominican Republic,2023,Dominican Summer League,Position Player,23,192,0.2594764929776195,0.0496682193731647,0.1495025039718809,0.6842711239405055,0.3130569324926224,,,24.43229236611506,32.06810953241156,INT-0199,source_id,Dominican Republic,-0.908104568998198,OF,156000.0,Dominican Republic,40,OF,23+,$100K-$499K,-0.5866051801826979,2024.0,0.0
INT-0199,Yun-seo Navarro 2,2000-08-16,Dominican Republic,2024,Dominican Summer League,Position Player,24,572,0.1964971422276846,0.0651054542279071,0.1974035006791589,0.6994132557140392,0.3476100419933238,,,24.201163685634924,40.97698049268184,INT-0199,source_id,Dominican Republic,-0.5866051801826979,OF,156000.0,Dominican Republic,40,OF,23+,$100K-$499K,-0.5996289582294967,2025.0,0.0
INT-0199,Yun-seo Navarro 2,2000-08-16,Dominican Rep.,2025,Complex League,Position Player,25,189,0.2704446913020814,0.0706403955146032,0.1780388968681899,0.6892945396199499,0.2901197556721707,,,24.18904487407413,40.02793846639043,INT-0199,source_id,Dominican Republic,-0.5996289582294967,OF,156000.0,Dominican Republic,40,OF,23+,$100K-$499K,,,
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2022,Complex League,Position Player,23,422,0.2656293101167065,0.0715192022042353,0.1043392079178549,0.6704775895654937,0.3567591393376117,,,25.79949416896458,40.20105235177594,INT-0200,source_id,Dominican Republic,-0.9030467729818866,IF,99000.0,Dominican Republic,35,IF,23+,Under $100K,-0.49337204109890725,2023.0,0.0
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2023,Complex League,Position Player,24,586,0.2718875621951386,0.0448653650202647,0.0759769460512893,0.7091292040910848,0.2912272894687227,,,25.304735245209525,49.53194476550813,INT-0200,source_id,Dominican Republic,-0.49337204109890725,IF,99000.0,Dominican Republic,35,IF,23+,Under $100K,-0.6510810321702081,2024.0,0.0
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2024,Dominican Summer League,Position Player,25,178,0.2870024368257612,0.0679396339941797,0.0929084460364585,0.707070793605324,0.3226774955453325,,,26.30097367148187,40.17333347302088,INT-0200,source_id,Dominican Republic,-0.6510810321702081,IF,99000.0,Dominican Republic,35,IF,23+,Under $100K,-0.6344420287025073,2025.0,0.0
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2025,Dominican Summer League,Position Player,26,102,0.2875593518177086,0.0613502374221741,0.1590159172849742,0.7149824289212957,0.3424824988811368,,,24.359135200088826,44.898508482129934,INT-0200,source_id,Dominican Republic,-0.6344420287025073,IF,99000.0,Dominican Republic,35,IF,23+,Under $100K,,,
INT-0201,Mateo Dominguez,2000-10-19,Mexico,2022,Mexican League,Position Player,22,520,0.2197488238353898,0.0572440960643932,0.194644996415618,0.6787884531814582,0.3062176271567292,,,23.60241785029816,38.58238655274306,INT-0201,source_id,Mexico,-0.5516957882243048,IF,78000.0,Mexico,35,IF,21-22,Under $100K,-1.238130015462442,2023.0,0.0
,MATEO DOMINGUEZ,2000-10-19,Mexico,2023,Mexican League,Position Player,23,336,0.2335400167367634,0.0857903345068117,0.1302020556194226,0.6671437849902891,0.2766561685993722,,,23.525421252119703,26.75104122948031,INT-0201,name_birth_date,Mexico,-1.238130015462442,IF,78000.0,Mexico,35,IF,23+,Under $100K,-0.7703568604302456,2024.0,0.0
INT-0201,Mateo Dominguez,2000-10-19,Mexico,2024,Mexican Pacific League,Position Player,24,525,0.251958532710851,0.0685441624674489,0.1551384076214256,0.7054374337100281,0.3263978848688786,,,24.433246087018173,34.00140699799168,INT-0201,source_id,Mexico,-0.7703568604302456,IF,78000.0,Mexico,35,IF,23+,Under $100K,-0.9512642038536925,2025.0,0.0
INT-0201,Mateo Dominguez,2000-10-19,Mexico,2025,Mexican Pacific League,Position Player,25,305,0.2642858836148043,0.0530699737769881,0.1062421892055233,0.7254680745489452,0.3364957886116616,,,24.577565243689005,38.09905084267155,INT-0201,source_id,Mexico,-0.9512642038536925,IF,78000.0,Mexico,35,IF,23+,Under $100K,,,
,Nicolas Tanaka,2000-07-25,PAN,2022,Complex League,Position Player,22,398,0.2104371786667961,0.0916788753173006,0.2225026755402653,0.757474384554554,0.2772654091951848,,,26.00451647559995,46.4086650758349,INT-0202,name_birth_date,Panama,0.8195058385182042,C,90000.0,Panama,55,C,21-22,Under $100K,0.9347601884881578,2023.0,1.0
,NICOLAS TANAKA,2000-07-25,Panama,2023,Panamanian League,Position Player,23,202,0.1916280137889654,0.1070086692318362,0.1852787763455713,0.7962205865985973,0.2574219071153096,,,25.812409131994254,46.84222811014321,INT-0202,name_birth_date,Panama,0.9347601884881578,C,90000.0,Panama,55,C,23+,Under $100K,0.6555962870790119,2024.0,1.0
INT-0202,Nicolas Tanaka,2000-07-25,Panama,2024,Panamanian League,Position Player,24,421,0.2007644246503709,0.0925351733202585,0.2098287753580283,0.7491298195099674,0.2928178758131346,,,26.39361693387947,54.06409086127772,INT-0202,source_id,Panama,0.6555962870790119,C,90000.0,Panama,55,C,23+,Under $100K,0.5124830535042973,2025.0,1.0
INT-0202,Nicolas Tanaka,2000-07-25,Panama,2025,Complex League,Position Player,25,169,0.2288429781731708,0.1100540284575087,0.1586756686937169,0.8215567709616038,0.26328799431529,,,24.978602657708077,44.0664257418693,INT-0202,source_id,Panama,0.5124830535042973,C,90000.0,Panama,55,C,23+,Under $100K,,,
INT-0203,Min-jun Kim,2007-09-03,Dominican Republic,2023,Complex League,Position Player,16,600,0.252857128208158,0.0854471991104168,0.1094294469480438,0.7494661616895261,0.2805221672992096,,,26.406409413379173,56.599446629748094,INT-0203,source_id,Dominican Republic,0.3830194210220093,OF,28000.0,Dominican Republic,35,OF,18 and under,Under $100K,-0.3324683445611366,2024.0,0.0
INT-0203,Min-jun Kim,2007-09-03,Dominican Republic,2024,Dominican Summer League,Position Player,17,503,0.2621272003916857,0.0763873033929014,0.0988799353965699,0.7213126495857419,0.3261409878351945,,,26.48520074221091,48.5426646874945,INT-0203,source_id,Dominican Republic,-0.3324683445611366,OF,28000.0,Dominican Republic,35,OF,18 and under,Under $100K,-0.5204723431015339,2025.0,0.0
INT-0203,Min-jun Kim,2007-09-03,DOM,2025,Complex League,Position Player,18,405,0.2469041301765103,0.0851636842322773,0.1216847059074451,0.7173927954173163,0.3532283868867527,,,25.746127681770734,51.204327432682895,INT-0203,source_id,Dominican Republic,-0.5204723431015339,OF,28000.0,Dominican Republic,35,OF,18 and under,Under $100K,,,
INT-0204,DAICHI YAMAMOTO,2000-08-12,Panama,2022,Complex League,Position Player,22,191,0.2999858756002292,0.0317315252444846,0.1747699632170762,0.7008031321627215,0.3591166621076641,,,25.435958424277448,51.68511460712543,INT-0204,source_id,Panama,-0.15077616762579196,IF,15000.0,Panama,50,IF,21-22,Under $100K,-0.4008728258826792,2023.0,0.0
INT-0204,Daichi Yamamoto,2000-08-12,Panama,2023,Panamanian League,Position Player,23,484,0.3094447252180121,0.0669844662400784,0.0914627658826388,0.7113582121182699,0.3107684197389064,,,25.77789544001815,49.72011134639808,INT-0204,source_id,Panama,-0.4008728258826792,IF,15000.0,Panama,50,IF,23+,Under $100K,-0.3449965078149705,2024.0,0.0
INT-0204,DAICHI YAMAMOTO,2000-08-12,Panama,2024,Panamanian League,Position Player,24,560,0.2612528673113032,0.0524434597245638,0.0796406670796071,0.6793736076557529,0.3064259417564237,,,26.9402649561226,59.83261329342465,INT-0204,source_id,Panama,-0.3449965078149705,IF,15000.0,Panama,50,IF,23+,Under $100K,-0.23096692658906057,2025.0,0.0
INT-0204,Daichi Yamamoto,2000-08-12,PAN,2025,Complex League,Position Player,25,509,0.2751591883118104,0.0807831661859792,0.146866507180004,0.6866964730901679,0.3302877062031518,,,26.61766626092898,56.50928206217641,INT-0204,source_id,Panama,-0.23096692658906057,IF,15000.0,Panama,50,IF,23+,Under $100K,,,
INT-0205,Alejandro Benitez,2005-08-10,Venezuela,2023,Complex League,Position Player,18,594,0.2273435291250576,0.066026295980228,0.0839688111368344,0.7202645128432786,0.2849041318495636,,,24.50515256803634,45.30443116765693,INT-0205,source_id,Venezuela,-0.5685386603551554,IF,62000.0,Venezuela,50,IF,18 and under,Under $100K,0.4822708910303587,2024.0,1.0
INT-0205,Alejandro Benitez,2005-08-10,Venezuela,2024,Dominican Summer League,Position Player,19,539,0.2311304750855269,0.092379344625992,0.2247702785191017,0.7219090384028206,0.2171037920277923,,,24.75720875914661,47.28976768856864,INT-0205,source_id,Venezuela,0.4822708910303587,IF,62000.0,Venezuela,50,IF,19-20,Under $100K,-0.19408909994905893,2025.0,0.0
INT-0205,Alejandro Benitez,2005-08-10,Venezuela,2025,Complex League,Position Player,20,485,0.2349865063152761,0.0824826746583277,0.1427575545569038,0.7290724190680118,0.2907122585203582,,,25.469650230166977,46.30932869654251,INT-0205,source_id,Venezuela,-0.19408909994905893,IF,62000.0,Venezuela,50,IF,19-20,Under $100K,,,
INT-0206,Ruben Choi 2,2002-08-05,Japan,2022,NPB Farm,Pitcher,20,427,0.1095759095763734,0.0779163981315965,,,,88.45139760626446,0.4640283330672222,,58.759222743127246,INT-0206,source_id,Japan,-0.15489954590606347,RHP,11000.0,Japan,40,Pitcher,19-20,Under $100K,-0.0538366313471092,2023.0,0.0
INT-0206,Ruben Choi 2,2002-08-05,Japan,2023,NPB Farm,Pitcher,21,421,0.1735512119885387,0.1136533563566281,,,,88.12416136929649,0.4998328939749138,,61.04653420104968,INT-0206,source_id,Japan,-0.0538366313471092,RHP,11000.0,Japan,40,Pitcher,21-22,Under $100K,-0.7180846529370708,2024.0,0.0
INT-0206,Ruben Choi 2,2002-08-05,JPN,2024,NPB Farm,Pitcher,22,92,0.1104491258324,0.0782216981769284,,,,84.62530855669353,0.4942080074768366,,58.91861672731571,INT-0206,source_id,Japan,-0.7180846529370708,RHP,11000.0,Japan,40,Pitcher,21-22,Under $100K,-0.2272815962345245,2025.0,0.0
INT-0206,Ruben Choi 2,2002-08-05,Japan,2025,Industrial League,Pitcher,23,429,0.2042160861510341,0.1065688387770733,,,,86.48095912179578,0.4943216302243549,,65.5181597620983,INT-0206,source_id,Japan,-0.2272815962345245,RHP,11000.0,Japan,40,Pitcher,23+,Under $100K,,,
INT-0207,Alejandro Nakamura 2,2001-01-22,Mexico,2022,Mexican Pacific League,Pitcher,21,402,0.2125253782816835,0.0794311354673411,,,,92.01003141526095,0.4831967858926975,,41.23131056484553,INT-0207,source_id,Mexico,0.5308425398920715,LHP,138000.0,Mexico,55,Pitcher,21-22,$100K-$499K,1.5026135803173584,2023.0,1.0
INT-0207,Alejandro Nakamura 2,2001-01-22,Mexico,2023,Mexican League,Pitcher,22,350,0.3423274273504165,0.0643975959383043,,,,92.44175854914076,0.5146564811178231,,42.56207557947424,INT-0207,source_id,Mexico,1.5026135803173584,LHP,138000.0,Mexico,55,Pitcher,21-22,$100K-$499K,0.7021808722737272,2024.0,1.0
INT-0207,Alejandro Nakamura 2,2001-01-22,Mexico,2024,Mexican Pacific League,Pitcher,23,560,0.2484872108967898,0.0414084764994469,,,,92.34748754803202,0.4694713896493019,,44.687769805220015,INT-0207,source_id,Mexico,0.7021808722737272,LHP,138000.0,Mexico,55,Pitcher,23+,$100K-$499K,1.3393834432627467,2025.0,1.0
INT-0207,Alejandro Nakamura 2,2001-01-22,Mexico,2025,Mexican League,Pitcher,24,562,0.2599928465283659,0.0537278846332428,,,,94.33673038459168,0.6,,50.43340823331679,INT-0207,source_id,Mexico,1.3393834432627467,LHP,138000.0,Mexico,55,Pitcher,23+,$100K-$499K,,,
INT-0208,Esteban Martinez,2006-10-22,Cuba,2025,Independent,Pitcher,19,395,0.1607999708312826,0.1063306800635588,,,,84.74978559587623,0.4842133406174975,,50.24557702306997,INT-0208,source_id,Cuba,-0.8934376755672467,LHP,26000.0,Cuba,30,Pitcher,19-20,Under $100K,,,
INT-0209,Ruben Valdez,2005-06-06,Dominican Republic,2022,Complex League,Position Player,17,266,0.2253520932310847,0.0756657693532534,0.1304210203284574,0.7469932658776915,0.2941096428296566,,,25.87759758606416,55.66119556731717,INT-0209,source_id,Dominican Republic,0.4182803183162923,OF,28000.0,Dominican Republic,45,OF,18 and under,Under $100K,0.5609891278952063,2023.0,1.0
INT-0209,Ruben Valdez,2005-06-06,D.R.,2023,Dominican Summer League,Position Player,18,125,0.1802991646929931,0.0897949523727578,0.128826980878015,0.7350978251943167,0.2759775937588481,,,26.51195937016933,62.2684270092882,INT-0209,source_id,Dominican Republic,0.5609891278952063,OF,28000.0,Dominican Republic,45,OF,18 and under,Under $100K,1.1815213139607117,2024.0,1.0
INT-0209,Ruben Valdez,2005-06-06,Dominican Republic,2024,Complex League,Position Player,19,493,0.2063980833023943,0.0953297383562344,0.1589795774084544,0.7935261649375404,0.2322468931295074,,,27.07637587264183,58.56106797985306,INT-0209,source_id,Dominican Republic,1.1815213139607117,OF,28000.0,Dominican Republic,45,OF,19-20,Under $100K,0.13220910641632377,2025.0,0.0
INT-0209,Ruben Valdez,2005-06-06,DOM,2025,Complex League,Position Player,20,430,0.1826459095898399,0.088366437131592,0.0624570102974551,0.7578752155434373,0.256494451394363,,,25.793961583499268,61.756344519846,INT-0209,source_id,Dominican Republic,0.13220910641632377,OF,28000.0,Dominican Republic,45,OF,19-20,Under $100K,,,
INT-0210,Alejandro Valdez,2005-06-24,Japan,2022,NPB Farm,Position Player,17,614,0.2444308462618737,0.0550968734007174,0.0375438284006815,0.704719338194264,0.3279405054144466,,,25.08620592243168,31.870518337980897,INT-0210,source_id,Japan,-1.144262724106681,C,13000.0,Japan,30,C,18 and under,Under $100K,-1.5290790701298709,2023.0,0.0
INT-0210,Alejandro Valdez,2005-06-24,Japan,2023,Industrial League,Position Player,18,411,0.3367158057228659,0.070438417642074,0.053252019762202,0.6793416259635804,0.3610737466477595,,,24.19604979442528,42.07026283864111,INT-0210,source_id,Japan,-1.5290790701298709,C,13000.0,Japan,30,C,18 and under,Under $100K,-1.247002316674485,2024.0,0.0
INT-0210,Alejandro Valdez,2005-06-24,Japan,2024,Industrial League,Position Player,19,308,0.2301080851953275,0.0889574021551277,0.0456743001805569,0.7178798556256146,0.3390624970208941,,,25.25758814031336,29.39148050190533,INT-0210,source_id,Japan,-1.247002316674485,C,13000.0,Japan,30,C,19-20,Under $100K,-1.0451111605072885,2025.0,0.0
INT-0210,Alejandro Valdez,2005-06-24,Japan,2025,NPB Farm,Position Player,20,170,0.2597895995341984,0.0523411725938867,0.0610146988023805,0.7189212841208019,0.3400380146672253,,,24.41671727153124,48.07259511363045,INT-0210,source_id,Japan,-1.0451111605072885,C,13000.0,Japan,30,C,19-20,Under $100K,,,
INT-0211,ISAAC FERNANDEZ,2005-08-08,Mexico,2024,Mexican Pacific League,Pitcher,19,241,0.1546995852180356,0.1206889860359357,,,,87.27478282529773,0.4556768872474994,,55.841484343039895,INT-0211,source_id,Mexico,-0.7330002589564196,LHP,21000.0,Mexico,40,Pitcher,19-20,Under $100K,0.15651766069850326,2025.0,0.0
INT-0211,Isaac Fernandez,2005-08-08,Mexico,2025,Mexican Pacific League,Pitcher,20,339,0.1975846652637587,0.0646647817157278,,,,89.02241672100824,0.4876919511669461,,59.57783922173543,INT-0211,source_id,Mexico,0.15651766069850326,LHP,21000.0,Mexico,40,Pitcher,19-20,Under $100K,,,
INT-0212,Santiago Sato,1999-12-25,JPN,2022,NPB Farm,Pitcher,23,321,0.2259463418609591,0.0988680293525074,,,,91.43368680286672,0.5195384497639921,,53.56730993138276,INT-0212,source_id,Japan,0.723576312840516,RHP,64000.0,Japan,40,Pitcher,23+,Under $100K,0.8492731306737565,2023.0,1.0
INT-0212,Santiago Sato,1999-12-25,JPN,2023,Industrial League,Pitcher,24,419,0.2127475590551584,0.072126410946594,,,,91.30053491972522,0.5284593371672746,,56.04255705631584,INT-0212,source_id,Japan,0.8492731306737565,RHP,64000.0,Japan,40,Pitcher,23+,Under $100K,0.29590078727884034,2024.0,0.0
INT-0212,Santiago Sato,1999-12-25,Japan,2024,Industrial League,Pitcher,25,616,0.2172652347508998,0.0895356149791562,,,,91.70938926306154,0.509446532601991,,45.83810963157872,INT-0212,source_id,Japan,0.29590078727884034,RHP,64000.0,Japan,40,Pitcher,23+,Under $100K,0.6247523958492426,2025.0,1.0
INT-0212,Santiago Sato,1999-12-25,Japan,2025,NPB Farm,Pitcher,26,559,0.2776230871169395,0.0955945679205707,,,,93.634055435714,0.4935751534426229,,50.033025812306406,INT-0212,source_id,Japan,0.6247523958492426,RHP,64000.0,Japan,40,Pitcher,23+,Under $100K,,,
INT-0213,Seong-hyun Herrera,1999-12-12,México,2022,Mexican League,Pitcher,23,389,0.2319117637298732,0.0815078633859166,,,,90.19128224853851,0.457040111705442,,59.21026037439622,INT-0213,source_id,Mexico,0.601811038761792,LHP,623000.0,Mexico,50,Pitcher,23+,$500K-$1.49M,0.3811083236080697,2023.0,0.0
INT-0213,Seong-hyun Herrera,1999-12-12,Mexico,2023,Mexican League,Pitcher,24,265,0.2128592461461276,0.1195744330380495,,,,91.38424963682164,0.4522949640647984,,71.27051467013915,INT-0213,source_id,Mexico,0.3811083236080697,LHP,623000.0,Mexico,50,Pitcher,23+,$500K-$1.49M,0.42719817199096644,2024.0,1.0
INT-0213,Seong-hyun Herrera,1999-12-12,México,2024,Mexican Pacific League,Pitcher,25,444,0.2782744029671996,0.0984434020045357,,,,90.8509686743278,0.4484941729158602,,54.6805619094625,INT-0213,source_id,Mexico,0.42719817199096644,LHP,623000.0,Mexico,50,Pitcher,23+,$500K-$1.49M,0.6316745026555473,2025.0,1.0
INT-0213,Seong-hyun Herrera,1999-12-12,Mexico,2025,Mexican League,Pitcher,26,612,0.2904514660473019,0.1162672140138186,,,,94.25368527790836,0.4650215720292449,,60.36065785622981,INT-0213,source_id,Mexico,0.6316745026555473,LHP,623000.0,Mexico,50,Pitcher,23+,$500K-$1.49M,,,
INT-0214,Hector Lopez,2001-04-07,Japan,2022,NPB Farm,Pitcher,21,446,0.2404719077076663,0.0905300834404325,,,,89.7900690210539,0.514588418988449,,49.91643976163412,INT-0214,source_id,Japan,0.6645883034917891,RHP,291000.0,Japan,50,Pitcher,21-22,$100K-$499K,0.18937062278873984,2023.0,0.0
INT-0214,Hector Lopez,2001-04-07,Japan,2023,NPB Farm,Pitcher,22,532,0.1834598440043211,0.1026182581681763,,,,90.05931295899315,0.4861593280093929,,59.47688548322118,INT-0214,source_id,Japan,0.18937062278873984,RHP,291000.0,Japan,50,Pitcher,21-22,$100K-$499K,0.7584579313907089,2024.0,1.0
INT-0214,HECTOR LOPEZ,2001-04-07,Japan,2024,Industrial League,Pitcher,23,591,0.2533742740631896,0.0828088801521062,,,,92.25469552398836,0.5128535012369246,,54.15137308402408,INT-0214,source_id,Japan,0.7584579313907089,RHP,291000.0,Japan,50,Pitcher,23+,$100K-$499K,1.1516351658715185,2025.0,1.0
INT-0214,Hector Lopez,2001-04-07,Japan,2025,NPB Farm,Pitcher,24,292,0.3047047033559755,0.048427345995529,,,,91.52390334742115,0.506954501863353,,57.37123885196777,INT-0214,source_id,Japan,1.1516351658715185,RHP,291000.0,Japan,50,Pitcher,23+,$100K-$499K,,,
INT-0215,Marco Benitez,1999-12-11,Dominican Republic,2022,Dominican Summer League,Position Player,23,163,0.2115765500433356,0.0919765098328265,0.079857318158915,0.7197291321628889,0.3068248461189347,,,27.065004834770296,65.67533620667078,INT-0215,source_id,Dominican Republic,0.32916191665150424,IF,60000.0,Dominican Republic,35,IF,23+,Under $100K,-0.040677546052007074,2023.0,0.0
INT-0215,Marco Benitez,1999-12-11,Dominican Republic,2023,Dominican Summer League,Position Player,24,158,0.1995315886429335,0.0855062614460586,0.0756496323617775,0.699461779389387,0.3190519086710388,,,26.738128676811563,67.6770101614685,INT-0215,source_id,Dominican Republic,-0.040677546052007074,IF,60000.0,Dominican Republic,35,IF,23+,Under $100K,0.06845600979560876,2024.0,0.0
INT-0215,Marco Benitez,1999-12-11,Dominican Republic,2024,Dominican Summer League,Position Player,25,580,0.2003057654090973,0.0835261528152079,0.1226374720230459,0.696532721754857,0.2887383336666756,,,26.41932355752505,63.54105296758999,INT-0215,source_id,Dominican Republic,0.06845600979560876,IF,60000.0,Dominican Republic,35,IF,23+,Under $100K,0.1501920189967163,2025.0,0.0
INT-0215,Marco Benitez,1999-12-11,Dominican Republic,2025,Dominican Summer League,Position Player,26,422,0.214466865787344,0.130398555879996,0.0749132838404804,0.733580677866827,0.3077723409318594,,,27.638064062373815,65.24489723785346,INT-0215,source_id,Dominican Republic,0.1501920189967163,IF,60000.0,Dominican Republic,35,IF,23+,Under $100K,,,
